"Año";"NOMBRE_ESTANDAR";"deficit_total";"deficit_base";"share_deficit";"deficit_est";"hogares_deficit";"pob_bog";"share_pob";"poblacion_localidad";"hogares_localidad";"deficit_rate"
2022;"TUNJUELITO";195000;9694;0,0364924485401515;7116,02746532954;2541,43838047484;7820740;0,0269319660075906;210627,903834204;75224,2513693587;0,0337848278209658
2022;"USAQUEN";195000;5650;0,021269066871452;4147,46803993314;1481,23858569041;7820740;0,0618543535824501;483746,817236411;172766,720441575;0,00857363375252192
2022;"USME";195000;24473;0,0921270572646098;17964,7761665989;6415,99148807104;7820740;0,0442300671592973;345911,855435403;123539,948369787;0,0519345488866996
2023;"ANTONIO NARINO";185000;2116;0,00796554787610486;1473,6263570794;526,295127528357;7854783;0,0169826446785905;133394,988716433;47641,0673987262;0,0110470893341577
2023;"BARRIOS UNIDOS";185000;2227;0,00838340034030507;1550,92906295644;553,903236770156;7854783;0,0326155469228465;256188,043505277;91495,7298233133;0,00605386981272016
2023;"BOSA";185000;30077;0,113222960051799;20946,2476095827;7480,80271770812;7854783;0,0743726260671057;584180,838897258;208636,013891878;0,0358557594068344
2023;"CANDELARIA";185000;58;0,000218337323636145;40,3924048726868;14,4258588831024;7854783;0,00332264923832982;26098,6887521961;9320,96026864145;0,00154767947371639
2023;"CHAPINERO";185000;723;0,00272168767222298;503,51221936125;179,825792629018;7854783;0,0180760880417112;141983,749056536;50708,4818059058;0,00354626654604505
2023;"CIUDAD BOLIVAR";185000;47419;0,178505819819006;33023,5766665161;11794,1345237557;7854783;0,0841079674738597;660649,833078226;235946,368956509;0,0499865057297393
2023;"ENGATIVA";185000;17618;0,0663218442727861;12269,5411904654;4381,9789965948;7854783;0,117694917678824;924468,03857003;330167,156632154;0,0132720014955238
2023;"FONTIBON";185000;6585;0,0247888151059312;4585,93079459728;1637,83242664189;7854783;0,0440834402487889;346265,857047703;123666,377517037;0,0132439589444289
2023;"KENNEDY";185000;34065;0,128235533270091;23723,5736549668;8472,70487677386;7854783;0,139112877389207;1092701,46439782;390250,522999223;0,0217109379166437
2023;"LOS MARTIRES";185000;2756;0,0103747873093313;1919,33565222629;685,477018652246;7854783;0,013894538892639;109138,58788674;38978,067102407;0,0175862239872309
2023;"PUENTE ARANDA";185000;4501;0,0169437292014877;3134,58990227523;1119,49639366972;7854783;0,0371453349843762;291768,545764583;104203,05205878;0,0107434127077029
2023;"RAFAEL URIBE URIBE";185000;20697;0,0779125446085739;14413,8207525862;5147,79312592363;7854783;0,0553582152047934;434826,767700953;155295,274178912;0,0331484209879625
2023;"SAN CRISTOBAL";185000;25061;0,0943405459938866;17453,001008869;6233,21464602465;7854783;0,0596323002394608;468398,778171813;167285,277918505;0,0372609874794915
2023;"SANTA FE";185000;6201;0,0233432714459954;4318,50521750915;1542,32329196755;7854783;0,0143119189498891;112417,017664966;40148,9348803452;0,0384150487818444
2023;"SUBA";185000;25665;0,096614265708994;17873,6391561639;6383,44255577282;7854783;0,13520968095236;1062042,70338002;379300,965492864;0,0168294919773752
2023;"TEUSAQUILLO";185000;58;0,000218337323636145;40,3924048726868;14,4258588831024;7854783;0,0201649254721044;158391,113794552;56568,2549266259;0,00025501686240479
2023;"TUNJUELITO";185000;9694;0,0364924485401515;6751,10297992802;2411,10820711715;7854783;0,0269319660075906;211544,748753001;75551,6959832146;0,0319133564870977
2023;"USAQUEN";185000;5650;0,021269066871452;3934,77737121862;1405,27763257808;7854783;0,0618543535824501;485852,524995418;173518,758926935;0,00809870725948318
2023;"USME";185000;24473;0,0921270572646098;17043,5055939528;6086,96628355458;7854783;0,0442300671592973;347417,579611707;124077,707004181;0,0490576948149877
2024;"ANTONIO NARINO";175000;2116;0,00796554787610486;1393,97087831835;497,846742256554;7888813;0,0169826446785905;133972,908114846;47847,4671838735;0,0104048713873061
2024;"BARRIOS UNIDOS";175000;2227;0,00838340034030507;1467,09505955339;523,962521269067;7888813;0,0326155469228465;257297,950567062;91892,125202522;0,00570193060737577
2024;"BOSA";175000;30077;0,113222960051799;19814,0180090648;7076,43500323742;7888813;0,0743726260671057;586711,739362322;209539,906915115;0,0337712997367327
2024;"CANDELARIA";175000;58;0,000218337323636145;38,2090316363253;13,646082727259;7888813;0,00332264923832982;26211,7585057764;9361,34232349158;0,00145770577078623
2024;"CHAPINERO";175000;723;0,00272168767222298;476,295342639021;170,105479513936;7888813;0,0180760880417112;142598,878332596;50928,1708330699;0,00334010581435371
2024;"CIUDAD BOLIVAR";175000;47419;0,178505819819006;31238,518468326;11156,6137386879;7888813;0,0841079674738597;663512,027211362;236968,581146915;0,0470805609954302
2024;"ENGATIVA";175000;17618;0,0663218442727861;11606,3227477376;4145,11526704913;7888813;0,117694917678824;928473,19661864;331597,570220943;0,0125004392049292
2024;"FONTIBON";175000;6585;0,0247888151059312;4338,04264353797;1549,3009441207;7888813;0,0440834402487889;347766,016519369;124202,148756918;0,0124740268958866
2024;"KENNEDY";175000;34065;0,128235533270091;22441,2183222659;8014,72082938068;7888813;0,139112877389207;1097435,47561538;391941,241291207;0,0204487815647495
2024;"LOS MARTIRES";175000;2756;0,0103747873093313;1815,58777913298;648,424206833205;7888813;0,013894538892639;109611,419045256;39146,9353733058;0,0165638561652355
2024;"PUENTE ARANDA";175000;4501;0,0169437292014877;2965,15261026035;1058,98307509298;7888813;0,0371453349843762;293032,601514102;104654,500540751;0,0101188488753107
2024;"RAFAEL URIBE URIBE";175000;20697;0,0779125446085739;13634,6953065004;4869,53403803587;7888813;0,0553582152047934;436710,607764372;155968,074201561;0,0312213513115694
2024;"SAN CRISTOBAL";175000;25061;0,0943405459938866;16509,5955489301;5896,28412461791;7888813;0,0596323002394608;470428,065348962;168010,023338915;0,035094835459452
2024;"SANTA FE";175000;6201;0,0233432714459954;4085,07250304919;1458,95446537471;7888813;0,0143119189498891;112904,052266831;40322,8758095826;0,0361818058876643
2024;"SUBA";175000;25665;0,096614265708994;16907,4964990739;6038,39160681213;7888813;0,13520968095236;1066643,88882283;380944,246008153;0,0158511164562462
2024;"TEUSAQUILLO";175000;58;0,000218337323636145;38,2090316363253;13,646082727259;7888813;0,0201649254721044;159077,326208368;56813,3307887029;0,000240191563103575
2024;"TUNJUELITO";175000;9694;0,0364924485401515;6386,17849452651;2280,77803375947;7888813;0,0269319660075906;212461,243556239;75879,0155557996;0,0300580867721226
2024;"USAQUEN";175000;5650;0,021269066871452;3722,0867025041;1329,31667946575;7888813;0,0618543535824501;487957,428647829;174270,510231367;0,00762789227908328
2024;"USME";175000;24473;0,0921270572646098;16122,2350213067;5757,94107903811;7888813;0,0442300671592973;348922,728797138;124615,260284692;0,0462057461171585
